wikimedia_language_code,bcp47_tag,bcp47_primary_language,iso_639_1,iso_639_2_bibliographic,iso_639_2_terminologic,iso_639_3,iso_scope,iso_language_type,iso_reference_name,mapping_type,mapping_confidence,mapping_note,language_name_english,language_name_native,wikipedia_url,api_url,analytics_project,database_name,site_name,status,is_active,is_closed,article_count,total_pages,total_edits,registered_users,active_users,administrators,files_local,pageviews_30_days,pageviews_365_days,pageviews_30_start,pageviews_30_end,pageviews_365_start,pageviews_365_end,date_established,date_established_source,statistics_retrieved_at_utc,pageviews_retrieved_at_utc,connector_error
ln,ln,ln,ln,lin,lin,lin,I,L,Lingala,iso_registry_crosswalk,high,,lingála,Lingala,https://ln.wikipedia.org,https://ln.wikipedia.org/w/api.php,ln.wikipedia,lnwiki,Wikipedia,active,True,False,5215,11936,135354,15892,23,4,34,89112,1583470,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:58.373966+00:00,2026-07-18T08:04:58.373966+00:00,
tn,tn,tn,tn,tsn,tsn,tsn,I,L,Tswana,iso_registry_crosswalk,high,,Setswana,Tswana,https://tn.wikipedia.org,https://tn.wikipedia.org/w/api.php,tn.wikipedia,tnwiki,Wikipedia,active,True,False,5207,10020,52647,12857,61,1,4,350420,7551248,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:08:40.091729+00:00,2026-07-18T08:08:40.091729+00:00,
nrm,nrf,nrf,,,,nrf,I,L,Jèrriais,direct_iso_639_3,high,,Nouormand,Norman,https://nrm.wikipedia.org,https://nrm.wikipedia.org/w/api.php,nrm.wikipedia,nrmwiki,Wikipedia,active,True,False,5060,10695,221198,15534,10,1,0,120905,1794026,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:06:03.237224+00:00,2026-07-18T08:06:03.237224+00:00,
olo,olo,olo,,,,olo,I,L,Livvi,direct_iso_639_3,high,,livvinkarjala,Livvi-Karelian,https://olo.wikipedia.org,https://olo.wikipedia.org/w/api.php,olo.wikipedia,olowiki,Wikipedii,active,True,False,5017,15080,41946,8745,23,2,0,71181,1227017,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:06:14.364123+00:00,2026-07-18T08:06:14.364123+00:00,
tw,tw,tw,tw,twi,twi,twi,I,L,Twi,iso_registry_crosswalk,high,,Twi,Twi,https://tw.wikipedia.org,https://tw.wikipedia.org/w/api.php,tw.wikipedia,twwiki,Wikipedia,active,True,False,4735,8815,138128,18461,24,3,0,196703,3217505,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:09:07.801053+00:00,2026-07-18T08:09:07.801053+00:00,
lfn,lfn,lfn,,,,lfn,I,C,Lingua Franca Nova,direct_iso_639_3,high,,Lingua Franca Nova,Lingua Franca Nova,https://lfn.wikipedia.org,https://lfn.wikipedia.org/w/api.php,lfn.wikipedia,lfnwiki,Vicipedia,active,True,False,4663,7451,43325,17343,22,1,0,87610,2458584,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:47.189950+00:00,2026-07-18T08:04:47.189950+00:00,
lez,lez,lez,,lez,lez,lez,I,L,Lezghian,direct_iso_639_3,high,,лезги,Lezghian,https://lez.wikipedia.org,https://lez.wikipedia.org/w/api.php,lez.wikipedia,lezwiki,Википедия,active,True,False,4476,15210,98634,12988,24,3,11,86459,1096731,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:46.478608+00:00,2026-07-18T08:04:46.478608+00:00,
tok,tok,tok,,,,tok,I,C,Toki Pona,direct_iso_639_3,high,,toki pona,Toki Pona,https://tok.wikipedia.org,https://tok.wikipedia.org/w/api.php,tok.wikipedia,tokwiki,lipu Wikipesija,active,True,False,4461,11232,62701,5933,110,2,0,294398,,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:08:41.657938+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/tok.wikipedia/all-access/user/daily/2025071800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/tok.wikipedia/all-access/user/daily/2025071800/2026071700
fon,fon,fon,,fon,fon,fon,I,L,Fon,direct_iso_639_3,high,,fɔ̀ngbè,Fon,https://fon.wikipedia.org,https://fon.wikipedia.org/w/api.php,fon.wikipedia,fonwiki,Wikipedya,active,True,False,4451,6595,35524,2432,34,2,0,62506,660020,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:01:29.176483+00:00,2026-07-18T08:01:29.176483+00:00,
mwl,mwl,mwl,,mwl,mwl,mwl,I,L,Mirandese,direct_iso_639_3,high,,Mirandés,Mirandese,https://mwl.wikipedia.org,https://mwl.wikipedia.org/w/api.php,mwl.wikipedia,mwlwiki,Biquipédia,active,True,False,4337,10788,106764,15314,25,1,0,57955,1352102,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:30.040399+00:00,2026-07-18T08:05:30.040399+00:00,
ext,ext,ext,,,,ext,I,L,Extremaduran,direct_iso_639_3,high,,estremeñu,Extremaduran,https://ext.wikipedia.org,https://ext.wikipedia.org/w/api.php,ext.wikipedia,extwiki,Güiquipedia,active,True,False,4240,9344,143270,20371,20,2,0,119452,1956292,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:01:17.369692+00:00,2026-07-18T08:01:17.369692+00:00,
stq,stq,stq,,,,stq,I,L,Saterfriesisch,direct_iso_639_3,high,,Seeltersk,Saterland Frisian,https://stq.wikipedia.org,https://stq.wikipedia.org/w/api.php,stq.wikipedia,stqwiki,Wikipedia,active,True,False,4188,10857,124367,15247,19,4,381,120112,2407945,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:08:19.535432+00:00,2026-07-18T08:08:19.535432+00:00,
mnw,mnw,mnw,,,,mnw,I,L,Mon,direct_iso_639_3,high,,ဘာသာမန်,Mon,https://mnw.wikipedia.org,https://mnw.wikipedia.org/w/api.php,mnw.wikipedia,mnwwiki,ဝဳကဳပဳဒဳယာ,active,True,False,4128,11393,56200,5435,20,4,0,71880,844924,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:25.994832+00:00,2026-07-18T08:05:25.994832+00:00,
tyv,tyv,tyv,,tyv,tyv,tyv,I,L,Tuvinian,direct_iso_639_3,high,,тыва дыл,Tuvinian,https://tyv.wikipedia.org,https://tyv.wikipedia.org/w/api.php,tyv.wikipedia,tyvwiki,Википедия,active,True,False,4128,15110,52387,11093,17,1,0,51291,868889,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:09:09.147139+00:00,2026-07-18T08:09:09.147139+00:00,
lad,lad,lad,,lad,lad,lad,I,L,Ladino,direct_iso_639_3,high,,Ladino,Ladino,https://lad.wikipedia.org,https://lad.wikipedia.org/w/api.php,lad.wikipedia,ladwiki,Vikipedya,active,True,False,4064,12839,216481,24981,23,3,21,134777,,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:30.652768+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/lad.wikipedia/all-access/user/daily/2025071800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/lad.wikipedia/all-access/user/daily/2025071800/2026071700
nah,nah,nah,,,,,,,,unresolved,low,No ISO 639-3 mapping found for BCP 47 primary subtag 'nah'.,Nāhuatl,Nahuatl,https://nah.wikipedia.org,https://nah.wikipedia.org/w/api.php,nah.wikipedia,nahwiki,Huiquipedia,active,True,False,4044,12161,525943,24703,16,2,168,82985,1100379,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:39.721640+00:00,2026-07-18T08:05:39.721640+00:00,
av,av,av,av,ava,ava,ava,I,L,Avaric,iso_registry_crosswalk,high,,авар,Avaric,https://av.wikipedia.org,https://av.wikipedia.org/w/api.php,av.wikipedia,avwiki,Wikipedia,active,True,False,4016,18760,97574,17698,26,2,0,83471,1210602,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:03.378318+00:00,2026-07-18T07:59:03.378318+00:00,
rm,rm,rm,rm,roh,roh,roh,I,L,Romansh,iso_registry_crosswalk,high,,rumantsch,Romansh,https://rm.wikipedia.org,https://rm.wikipedia.org/w/api.php,rm.wikipedia,rmwiki,Wikipedia,active,True,False,3867,9863,172401,23611,24,2,48,73324,1653295,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:06:51.476028+00:00,2026-07-18T08:06:51.476028+00:00,
dty,dty,dty,,,,dty,I,L,Dotyali,direct_iso_639_3,high,,डोटेली,Doteli,https://dty.wikipedia.org,https://dty.wikipedia.org/w/api.php,dty.wikipedia,dtywiki,विकिपिडिया,active,True,False,3739,22627,247281,8278,18,2,3,73428,1171666,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:00:42.291798+00:00,2026-07-18T08:00:42.291798+00:00,
tcy,tcy,tcy,,,,tcy,I,L,Tulu,direct_iso_639_3,high,,ತುಳು,Tulu,https://tcy.wikipedia.org,https://tcy.wikipedia.org/w/api.php,tcy.wikipedia,tcywiki,ವಿಕಿಪೀಡಿಯ,active,True,False,3656,21749,246114,8976,29,5,12,257826,1580812,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:08:32.681018+00:00,2026-07-18T08:08:32.681018+00:00,
mag,mag,mag,,mag,mag,mag,I,L,Magahi,direct_iso_639_3,high,,मगही,Magahi,https://mag.wikipedia.org,https://mag.wikipedia.org/w/api.php,mag.wikipedia,magwiki,विकिपीडिया,active,True,False,3654,16616,61956,250,0,1,0,21964,21964,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:03.558835+00:00,2026-07-18T08:05:03.558835+00:00,
gom,gom,gom,,,,gom,I,L,Goan Konkani,direct_iso_639_3,high,,गोंयची कोंकणी / Gõychi Konknni,Goan Konkani,https://gom.wikipedia.org,https://gom.wikipedia.org/w/api.php,gom.wikipedia,gomwiki,विकिपीडिया,active,True,False,3643,8924,214328,11810,19,3,0,58153,1045343,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:01:59.798385+00:00,2026-07-18T08:01:59.798385+00:00,
koi,koi,koi,,,,koi,I,L,Komi-Permyak,direct_iso_639_3,high,,перем коми,Komi-Permyak,https://koi.wikipedia.org,https://koi.wikipedia.org/w/api.php,koi.wikipedia,koiwiki,Википедия,active,True,False,3472,13909,64061,9927,14,1,0,46338,713149,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:09.565723+00:00,2026-07-18T08:04:09.565723+00:00,
dsb,dsb,dsb,,dsb,dsb,dsb,I,L,Lower Sorbian,direct_iso_639_3,high,,dolnoserbski,Lower Sorbian,https://dsb.wikipedia.org,https://dsb.wikipedia.org/w/api.php,dsb.wikipedia,dsbwiki,Wikipedija,active,True,False,3444,11659,147530,21141,19,1,0,85577,1817436,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:00:40.981083+00:00,2026-07-18T08:00:40.981083+00:00,
dga,dga,dga,,,,dga,I,L,Southern Dagaare,direct_iso_639_3,high,,Dagaare,Southern Dagaare,https://dga.wikipedia.org,https://dga.wikipedia.org/w/api.php,dga.wikipedia,dgawiki,Wikipiideɛ,active,True,False,3420,7172,62649,1837,9,2,0,163427,1376108,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:00:38.966433+00:00,2026-07-18T08:00:38.966433+00:00,
bew,bew,bew,,,,bew,I,L,Betawi,direct_iso_639_3,high,,Betawi,Betawi,https://bew.wikipedia.org,https://bew.wikipedia.org/w/api.php,bew.wikipedia,bewwiki,Wikipédi,active,True,False,3334,8035,34760,3792,23,4,0,74919,1284408,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:19.994954+00:00,2026-07-18T07:59:19.994954+00:00,
dv,dv,dv,dv,div,div,div,I,L,Dhivehi,iso_registry_crosswalk,high,,ދިވެހިބަސް,Divehi,https://dv.wikipedia.org,https://dv.wikipedia.org/w/api.php,dv.wikipedia,dvwiki,ވިކިޕީޑިއާ,active,True,False,3218,12510,137518,28408,20,2,896,149220,3697639,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:00:42.993343+00:00,2026-07-18T08:00:42.993343+00:00,
blk,blk,blk,,,,blk,I,L,Pa'o Karen,direct_iso_639_3,high,,ပအိုဝ်ႏဘာႏသာႏ,Pa'O,https://blk.wikipedia.org,https://blk.wikipedia.org/w/api.php,blk.wikipedia,blkwiki,ဝီခီပီးဒီးယား,active,True,False,3086,9376,33793,3105,20,1,0,62096,769207,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:23.402154+00:00,2026-07-18T07:59:23.402154+00:00,
ksh,ksh,ksh,,,,ksh,I,L,Kölsch,direct_iso_639_3,high,,Ripoarisch,Colognian,https://ksh.wikipedia.org,https://ksh.wikipedia.org/w/api.php,ksh.wikipedia,kshwiki,Wikipedia,active,True,False,3038,10812,1610352,25366,14,4,0,104036,1511285,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:11.736816+00:00,2026-07-18T08:04:11.736816+00:00,
za,za,za,za,zha,zha,zha,M,L,Zhuang,iso_registry_crosswalk,high,,Vahcuengh,Zhuang,https://za.wikipedia.org,https://za.wikipedia.org/w/api.php,za.wikipedia,zawiki,Wikipedia,active,True,False,3019,5626,42990,12597,12,1,0,207277,1434946,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:10:07.379358+00:00,2026-07-18T08:10:07.379358+00:00,
gag,gag,gag,,,,gag,I,L,Gagauz,direct_iso_639_3,high,,Gagauz,Gagauz,https://gag.wikipedia.org,https://gag.wikipedia.org/w/api.php,gag.wikipedia,gagwiki,Vikipediya,active,True,False,3008,7665,75317,16786,22,1,0,80851,,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:01:41.112994+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/gag.wikipedia/all-access/user/daily/2025071800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/gag.wikipedia/all-access/user/daily/2025071800/2026071700
bxr,bxr,bxr,,,,bxr,I,L,Russia Buriat,direct_iso_639_3,high,,буряад,Russia Buriat,https://bxr.wikipedia.org,https://bxr.wikipedia.org/w/api.php,bxr.wikipedia,bxrwiki,Wikipedia,active,True,False,2918,11246,74622,17790,24,1,8,68355,1147425,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:36.797358+00:00,2026-07-18T07:59:36.797358+00:00,
kge,kge,kge,,,,kge,I,L,Komering,direct_iso_639_3,high,,Kumoring,Komering,https://kge.wikipedia.org,https://kge.wikipedia.org/w/api.php,kge.wikipedia,kgewiki,Wikipidiya,active,True,False,2909,4663,32032,1622,9,0,0,45136,1174676,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:04.760651+00:00,2026-07-18T08:04:04.760651+00:00,
awa,awa,awa,,awa,awa,awa,I,L,Awadhi,direct_iso_639_3,high,,अवधी,Awadhi,https://awa.wikipedia.org,https://awa.wikipedia.org/w/api.php,awa.wikipedia,awawiki,विकिपीडिया,active,True,False,2900,7565,33444,5371,22,2,0,238911,3112507,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:04.717089+00:00,2026-07-18T07:59:04.717089+00:00,
haw,haw,haw,,haw,haw,haw,I,L,Hawaiian,direct_iso_639_3,high,,Hawaiʻi,Hawaiian,https://haw.wikipedia.org,https://haw.wikipedia.org/w/api.php,haw.wikipedia,hawwiki,Wikipedia,active,True,False,2896,6263,102920,21455,18,1,0,597904,8041070,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:02:21.617085+00:00,2026-07-18T08:02:21.617085+00:00,
pfl,pfl,pfl,,,,pfl,I,L,Pfaelzisch,direct_iso_639_3,high,,Pälzisch,Palatine German,https://pfl.wikipedia.org,https://pfl.wikipedia.org/w/api.php,pfl.wikipedia,pflwiki,Wikipedia,active,True,False,2865,7115,93436,14123,15,4,0,77408,1715394,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:06:28.986629+00:00,2026-07-18T08:06:28.986629+00:00,
krc,krc,krc,,krc,krc,krc,I,L,Karachay-Balkar,direct_iso_639_3,high,,къарачай-малкъар,Karachay-Balkar,https://krc.wikipedia.org,https://krc.wikipedia.org/w/api.php,krc.wikipedia,krcwiki,Википедия,active,True,False,2862,17517,124488,12059,17,2,0,118182,1183411,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:10.342183+00:00,2026-07-18T08:04:10.342183+00:00,
cbk-zam,cbk,cbk,,,,cbk,I,L,Chavacano,regional_variety,high,Chavacano de Zamboanga.,Chavacano de Zamboanga,Chavacano,https://cbk-zam.wikipedia.org,https://cbk-zam.wikipedia.org/w/api.php,cbk-zam.wikipedia,cbk_zamwiki,Wikipedia,active,True,False,2855,8778,118338,16693,20,3,0,75590,1542627,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:38.130230+00:00,2026-07-18T07:59:38.130230+00:00,
szy,szy,szy,,,,szy,I,L,Sakizaya,direct_iso_639_3,high,,Sakizaya,Sakizaya,https://szy.wikipedia.org,https://szy.wikipedia.org/w/api.php,szy.wikipedia,szywiki,Wikipitiya,active,True,False,2745,6486,141099,4275,15,1,0,1033546,7693354,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:08:30.637749+00:00,2026-07-18T08:08:30.637749+00:00,
pag,pag,pag,,pag,pag,pag,I,L,Pangasinan,direct_iso_639_3,high,,Pangasinan,Pangasinan,https://pag.wikipedia.org,https://pag.wikipedia.org/w/api.php,pag.wikipedia,pagwiki,Wikipedia,active,True,False,2652,6890,79799,10042,18,1,0,,1974157,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:06:17.753057+00:00,2026-07-18T08:06:17.753057+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/pag.wikipedia/all-access/user/daily/2026061800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/pag.wikipedia/all-access/user/daily/2026061800/2026071700
tay,tay,tay,,,,tay,I,L,Atayal,direct_iso_639_3,high,,Tayal,Atayal,https://tay.wikipedia.org,https://tay.wikipedia.org/w/api.php,tay.wikipedia,taywiki,Wikipidia,active,True,False,2582,3343,66798,2775,12,1,0,360154,1340413,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:08:31.986872+00:00,2026-07-18T08:08:31.986872+00:00,
inh,inh,inh,,inh,inh,inh,I,L,Ingush,direct_iso_639_3,high,,гӀалгӀай,Ingush,https://inh.wikipedia.org,https://inh.wikipedia.org/w/api.php,inh.wikipedia,inhwiki,Википеди,active,True,False,2554,17489,74881,6316,18,3,40,86375,1094328,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:03:16.202029+00:00,2026-07-18T08:03:16.202029+00:00,
ki,ki,ki,ki,kik,kik,kik,I,L,Kikuyu,iso_registry_crosswalk,high,,Gĩkũyũ,Kikuyu,https://ki.wikipedia.org,https://ki.wikipedia.org/w/api.php,ki.wikipedia,kiwiki,Wikipedia,active,True,False,2507,4325,23906,10546,18,1,0,210437,4091505,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:05.400073+00:00,2026-07-18T08:04:05.400073+00:00,
xh,xh,xh,xh,xho,xho,xho,I,L,Xhosa,iso_registry_crosswalk,high,,isiXhosa,Xhosa,https://xh.wikipedia.org,https://xh.wikipedia.org/w/api.php,xh.wikipedia,xhwiki,Wikipedia,active,True,False,2506,5838,41426,16214,58,1,0,210300,2820736,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:10:03.792107+00:00,2026-07-18T08:10:03.792107+00:00,
iba,iba,iba,,iba,iba,iba,I,L,Iban,direct_iso_639_3,high,,Jaku Iban,Iban,https://iba.wikipedia.org,https://iba.wikipedia.org/w/api.php,iba.wikipedia,ibawiki,Wikipedia,active,True,False,2481,6730,19521,2538,20,2,0,,1716430,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:02:50.345089+00:00,2026-07-18T08:02:50.345089+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/iba.wikipedia/all-access/user/daily/2026061800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/iba.wikipedia/all-access/user/daily/2026061800/2026071700
atj,atj,atj,,,,atj,I,L,Atikamekw,direct_iso_639_3,high,,Atikamekw,Atikamekw,https://atj.wikipedia.org,https://atj.wikipedia.org/w/api.php,atj.wikipedia,atjwiki,Wikipetcia,active,True,False,2080,3308,16983,6188,9,9,0,44630,659943,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:02.749158+00:00,2026-07-18T07:59:02.749158+00:00,
nov,nov,nov,,,,nov,I,C,Novial,direct_iso_639_3,high,,Novial,Novial,https://nov.wikipedia.org,https://nov.wikipedia.org/w/api.php,nov.wikipedia,novwiki,Wikipedia,active,True,False,2070,5170,181451,13700,18,2,0,549635,4237220,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:47.363510+00:00,2026-07-18T08:05:47.363510+00:00,
to,to,to,to,ton,ton,ton,I,L,Tonga (Tonga Islands),iso_registry_crosswalk,high,,lea faka-Tonga,Tongan,https://to.wikipedia.org,https://to.wikipedia.org/w/api.php,to.wikipedia,towiki,Wikipedia,active,True,False,2047,5545,44033,12930,13,2,12,991713,9295750,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:08:41.012939+00:00,2026-07-18T08:08:41.012939+00:00,
pdc,pdc,pdc,,,,pdc,I,L,Pennsylvania German,direct_iso_639_3,high,,Deitsch,Pennsylvania German,https://pdc.wikipedia.org,https://pdc.wikipedia.org/w/api.php,pdc.wikipedia,pdcwiki,Wikipedia,active,True,False,2029,5861,107720,39619,21,1,0,86704,1377633,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:06:28.276876+00:00,2026-07-18T08:06:28.276876+00:00,
chy,chy,chy,,chy,chy,chy,I,L,Cheyenne,direct_iso_639_3,high,,Tsetsêhestâhese,Cheyenne,https://chy.wikipedia.org,https://chy.wikipedia.org/w/api.php,chy.wikipedia,chywiki,Tsétsêhéstâhese Wikipedia,active,True,False,2021,3623,27353,14104,16,1,0,212531,1545885,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:00:03.127713+00:00,2026-07-18T08:00:03.127713+00:00,
knc,knc,knc,,,,knc,I,L,Central Kanuri,direct_iso_639_3,high,,Yerwa Kanuri,Central Kanuri,https://knc.wikipedia.org,https://knc.wikipedia.org/w/api.php,knc.wikipedia,kncwiki,Wikipedia,active,True,False,1997,2911,29634,1697,19,2,0,244537,1484437,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:08.326935+00:00,2026-07-18T08:04:08.326935+00:00,
dtp,dtp,dtp,,,,dtp,I,L,Kadazan Dusun,direct_iso_639_3,high,,Kadazandusun,Central Dusun,https://dtp.wikipedia.org,https://dtp.wikipedia.org/w/api.php,dtp.wikipedia,dtpwiki,Wikipedia,active,True,False,1968,7731,24245,3014,16,2,0,71160,1321773,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:00:41.660466+00:00,2026-07-18T08:00:41.660466+00:00,
om,om,om,om,orm,orm,orm,M,L,Oromo,iso_registry_crosswalk,high,,Oromoo,Oromo,https://om.wikipedia.org,https://om.wikipedia.org/w/api.php,om.wikipedia,omwiki,Wikipedia,active,True,False,1968,5368,45713,14112,23,1,0,249784,2472003,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:06:15.066746+00:00,2026-07-18T08:06:15.066746+00:00,
st,st,st,st,sot,sot,sot,I,L,Southern Sotho,iso_registry_crosswalk,high,,Sesotho,Southern Sotho,https://st.wikipedia.org,https://st.wikipedia.org/w/api.php,st.wikipedia,stwiki,Wikipedia,active,True,False,1967,6090,40319,12893,40,1,0,245302,1641602,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:08:18.866704+00:00,2026-07-18T08:08:18.866704+00:00,
kg,kg,kg,kg,kon,kon,kon,M,L,Kongo,iso_registry_crosswalk,high,,Kongo,Kongo,https://kg.wikipedia.org,https://kg.wikipedia.org/w/api.php,kg.wikipedia,kgwiki,Wikipedia,active,True,False,1949,4428,52541,12975,18,1,0,227686,2953156,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:04.129545+00:00,2026-07-18T08:04:04.129545+00:00,
arc,arc,arc,,arc,arc,arc,I,H,Official Aramaic (700-300 BCE),direct_iso_639_3,high,,ܐܪܡܝܐ,Aramaic,https://arc.wikipedia.org,https://arc.wikipedia.org/w/api.php,arc.wikipedia,arcwiki,ܘܝܩܝܦܕܝܐ,active,True,False,1920,6360,97575,23976,14,2,0,461402,1572647,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:58:52.412532+00:00,2026-07-18T07:58:52.412532+00:00,
kcg,kcg,kcg,,,,kcg,I,L,Tyap,direct_iso_639_3,high,,Tyap,Tyap,https://kcg.wikipedia.org,https://kcg.wikipedia.org/w/api.php,kcg.wikipedia,kcgwiki,Wikipedia,active,True,False,1878,7596,47747,2952,15,2,1,222560,2134815,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:03.419373+00:00,2026-07-18T08:04:03.419373+00:00,
fat,fat,fat,,fat,fat,fat,I,L,Fanti,direct_iso_639_3,high,,mfantse,Fanti,https://fat.wikipedia.org,https://fat.wikipedia.org/w/api.php,fat.wikipedia,fatwiki,Wikipedia,active,True,False,1796,4779,25686,2529,6,3,0,170836,1821729,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:01:25.679416+00:00,2026-07-18T08:01:25.679416+00:00,
nia,nia,nia,,nia,nia,nia,I,L,Nias,direct_iso_639_3,high,,Li Niha,Nias,https://nia.wikipedia.org,https://nia.wikipedia.org/w/api.php,nia.wikipedia,niawiki,Wikipedia,active,True,False,1778,4497,27544,2901,7,2,0,54778,825567,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:44.593525+00:00,2026-07-18T08:05:44.593525+00:00,
wo,wo,wo,wo,wol,wol,wol,I,L,Wolof,iso_registry_crosswalk,high,,Wolof,Wolof,https://wo.wikipedia.org,https://wo.wikipedia.org/w/api.php,wo.wikipedia,wowiki,Wikipedia,active,True,False,1742,5568,107428,17664,17,1,0,72247,1486506,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:09:54.665054+00:00,2026-07-18T08:09:54.665054+00:00,
